country,region_name,nuts_code,year_week,source,rate_14_day_per_100k
Romania,Gorj,RO412,2020-W27,"Epidemic intelligence, subnational weekly data",30.7454341445479
Romania,Gorj,RO412,2020-W28,"Epidemic intelligence, subnational weekly data",61.8078315276994
Romania,Gorj,RO412,2020-W29,"Epidemic intelligence, subnational weekly data",87.7988170931935
Romania,Gorj,RO412,2020-W30,"Epidemic intelligence, subnational weekly data",93.1871921494545
Romania,Gorj,RO412,2020-W31,"Epidemic intelligence, subnational weekly data",105.548758454994
Romania,Gorj,RO412,2020-W32,"Epidemic intelligence, subnational weekly data",138.512935269767
Romania,Gorj,RO412,2020-W33,"Epidemic intelligence, subnational weekly data",136.92811907675
Romania,Gorj,RO412,2020-W34,"Epidemic intelligence, subnational weekly data",102.379126068959
Romania,Gorj,RO412,2020-W35,"Epidemic intelligence, subnational weekly data",68.7810227769783
Romania,Gorj,RO412,2020-W36,"Epidemic intelligence, subnational weekly data",64.0265741979245
Romania,Gorj,RO412,2020-W37,"Epidemic intelligence, subnational weekly data",64.6605006751317
Romania,Gorj,RO412,2020-W38,"Epidemic intelligence, subnational weekly data",51.0310814151775
Romania,Gorj,RO412,2020-W39,"Epidemic intelligence, subnational weekly data",68.7810227769783
Romania,Gorj,RO412,2020-W40,"Epidemic intelligence, subnational weekly data",79.5577728895003
Romania,Gorj,RO412,2020-W41,"Epidemic intelligence, subnational weekly data",106.499648170805
Romania,Gorj,RO412,2020-W42,"Epidemic intelligence, subnational weekly data",140.731677939993
Romania,Gorj,RO412,2020-W43,"Epidemic intelligence, subnational weekly data",148.338795666479
Romania,Gorj,RO412,2020-W44,"Epidemic intelligence, subnational weekly data",178.450303333819
Romania,Gorj,RO412,2020-W45,"Epidemic intelligence, subnational weekly data",216.802855204853
Romania,Gorj,RO412,2020-W46,"Epidemic intelligence, subnational weekly data",230.749237703411
Romania,Gorj,RO412,2020-W47,"Epidemic intelligence, subnational weekly data",205.075215376521
Romania,Gorj,RO412,2020-W48,"Epidemic intelligence, subnational weekly data",172.428001800351
Romania,Gorj,RO412,2020-W49,"Epidemic intelligence, subnational weekly data",150.874501575307
Romania,Gorj,RO412,2020-W50,"Epidemic intelligence, subnational weekly data",117.593361521931
Romania,Gorj,RO412,2020-W51,"Epidemic intelligence, subnational weekly data",102.062162830355
Romania,Gorj,RO412,2020-W52,"Epidemic intelligence, subnational weekly data",84.6291847071577
Romania,Gorj,RO412,2020-W53,"Epidemic intelligence, subnational weekly data",67.513169822564
Romania,Gorj,RO412,2021-W01,"Epidemic intelligence, subnational weekly data",88.7497068090043
Romania,Gorj,RO412,2021-W02,"Epidemic intelligence, subnational weekly data",108.401427602427
Romania,Gorj,RO412,2021-W03,"Epidemic intelligence, subnational weekly data",101.428236353148
Romania,Gorj,RO412,2021-W04,"Epidemic intelligence, subnational weekly data",112.521949704273
Romania,Harghita,RO124,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Harghita,RO124,2020-W16,"Epidemic intelligence, subnational weekly data",5.29261547825397
Romania,Harghita,RO124,2020-W17,"Epidemic intelligence, subnational weekly data",4.96182701086309
Romania,Harghita,RO124,2020-W18,"Epidemic intelligence, subnational weekly data",0.661576934781746
Romania,Harghita,RO124,2020-W19,"Epidemic intelligence, subnational weekly data",0.661576934781746
Romania,Harghita,RO124,2020-W20,"Epidemic intelligence, subnational weekly data",15.547057967371
Romania,Harghita,RO124,2020-W21,"Epidemic intelligence, subnational weekly data",31.7556928695238
Romania,Harghita,RO124,2020-W22,"Epidemic intelligence, subnational weekly data",23.8167696521429
Romania,Harghita,RO124,2020-W23,"Epidemic intelligence, subnational weekly data",17.8625772391071
Romania,Harghita,RO124,2020-W24,"Epidemic intelligence, subnational weekly data",26.4630773912698
Romania,Harghita,RO124,2020-W25,"Epidemic intelligence, subnational weekly data",35.3943660108234
Romania,Harghita,RO124,2020-W26,"Epidemic intelligence, subnational weekly data",33.740423673869
Romania,Harghita,RO124,2020-W27,"Epidemic intelligence, subnational weekly data",22.1628273151885
Romania,Harghita,RO124,2020-W28,"Epidemic intelligence, subnational weekly data",22.1628273151885
Romania,Harghita,RO124,2020-W29,"Epidemic intelligence, subnational weekly data",25.1399235217063
Romania,Harghita,RO124,2020-W30,"Epidemic intelligence, subnational weekly data",37.3790968151686
Romania,Harghita,RO124,2020-W31,"Epidemic intelligence, subnational weekly data",44.9872315651587
Romania,Harghita,RO124,2020-W32,"Epidemic intelligence, subnational weekly data",35.7251544782143
Romania,Harghita,RO124,2020-W33,"Epidemic intelligence, subnational weekly data",27.1246543260516
Romania,Harghita,RO124,2020-W34,"Epidemic intelligence, subnational weekly data",22.8244042499702
Romania,Harghita,RO124,2020-W35,"Epidemic intelligence, subnational weekly data",24.8091350543155
Romania,Harghita,RO124,2020-W36,"Epidemic intelligence, subnational weekly data",38.0406737499504
Romania,Harghita,RO124,2020-W37,"Epidemic intelligence, subnational weekly data",41.67934689125
Romania,Harghita,RO124,2020-W38,"Epidemic intelligence, subnational weekly data",33.0788467390873
Romania,Harghita,RO124,2020-W39,"Epidemic intelligence, subnational weekly data",51.6030009129762
Romania,Harghita,RO124,2020-W40,"Epidemic intelligence, subnational weekly data",79.7200206412004
Romania,Harghita,RO124,2020-W41,"Epidemic intelligence, subnational weekly data",158.447675880228
Romania,Harghita,RO124,2020-W42,"Epidemic intelligence, subnational weekly data",345.01237148868
Romania,Harghita,RO124,2020-W43,"Epidemic intelligence, subnational weekly data",425.393969064663
Romania,Harghita,RO124,2020-W44,"Epidemic intelligence, subnational weekly data",346.666313825635
Romania,Harghita,RO124,2020-W45,"Epidemic intelligence, subnational weekly data",316.233774825675
Romania,Harghita,RO124,2020-W46,"Epidemic intelligence, subnational weekly data",288.778332032232
Romania,Harghita,RO124,2020-W47,"Epidemic intelligence, subnational weekly data",226.920888630139
Romania,Harghita,RO124,2020-W48,"Epidemic intelligence, subnational weekly data",194.172830358442
Romania,Harghita,RO124,2020-W49,"Epidemic intelligence, subnational weekly data",151.170329597629
Romania,Harghita,RO124,2020-W50,"Epidemic intelligence, subnational weekly data",105.190732630298
Romania,Harghita,RO124,2020-W51,"Epidemic intelligence, subnational weekly data",104.529155695516
Romania,Harghita,RO124,2020-W52,"Epidemic intelligence, subnational weekly data",93.613136271617
Romania,Harghita,RO124,2020-W53,"Epidemic intelligence, subnational weekly data",61.5266549347024
Romania,Harghita,RO124,2021-W01,"Epidemic intelligence, subnational weekly data",67.4808473477381
Romania,Harghita,RO124,2021-W02,"Epidemic intelligence, subnational weekly data",83.6894822498909
Romania,Harghita,RO124,2021-W03,"Epidemic intelligence, subnational weekly data",78.7276552390277
Romania,Harghita,RO124,2021-W04,"Epidemic intelligence, subnational weekly data",68.8040012173016
Romania,Hunedoara,RO423,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Hunedoara,RO423,2020-W16,"Epidemic intelligence, subnational weekly data",60.2116007684147
Romania,Hunedoara,RO423,2020-W17,"Epidemic intelligence, subnational weekly data",44.8328802258326
Romania,Hunedoara,RO423,2020-W18,"Epidemic intelligence, subnational weekly data",36.7525355339674
Romania,Hunedoara,RO423,2020-W19,"Epidemic intelligence, subnational weekly data",19.8098773090888
Romania,Hunedoara,RO423,2020-W20,"Epidemic intelligence, subnational weekly data",18.5065959071751
Romania,Hunedoara,RO423,2020-W21,"Epidemic intelligence, subnational weekly data",15.3787205425821
Romania,Hunedoara,RO423,2020-W22,"Epidemic intelligence, subnational weekly data",4.17050048612396
Romania,Hunedoara,RO423,2020-W23,"Epidemic intelligence, subnational weekly data",2.86721908421023
Romania,Hunedoara,RO423,2020-W24,"Epidemic intelligence, subnational weekly data",1.82459396267923
Romania,Hunedoara,RO423,2020-W25,"Epidemic intelligence, subnational weekly data",0.781968841148243
Romania,Hunedoara,RO423,2020-W26,"Epidemic intelligence, subnational weekly data",5.4737818880377
Romania,Hunedoara,RO423,2020-W27,"Epidemic intelligence, subnational weekly data",6.25575072918595
Romania,Hunedoara,RO423,2020-W28,"Epidemic intelligence, subnational weekly data",14.5967517014339
Romania,Hunedoara,RO423,2020-W29,"Epidemic intelligence, subnational weekly data",30.4967848047815
Romania,Hunedoara,RO423,2020-W30,"Epidemic intelligence, subnational weekly data",49.7853495531048
Romania,Hunedoara,RO423,2020-W31,"Epidemic intelligence, subnational weekly data",63.0788198526249
Romania,Hunedoara,RO423,2020-W32,"Epidemic intelligence, subnational weekly data",30.2361285243987
Romania,Hunedoara,RO423,2020-W33,"Epidemic intelligence, subnational weekly data",104.262512153099
Romania,Hunedoara,RO423,2020-W34,"Epidemic intelligence, subnational weekly data",138.147828602856
Romania,Hunedoara,RO423,2020-W35,"Epidemic intelligence, subnational weekly data",71.6804771052556
Romania,Hunedoara,RO423,2020-W36,"Epidemic intelligence, subnational weekly data",78.4575403952071
Romania,Hunedoara,RO423,2020-W37,"Epidemic intelligence, subnational weekly data",73.2444147875521
Romania,Hunedoara,RO423,2020-W38,"Epidemic intelligence, subnational weekly data",62.8181635722422
Romania,Hunedoara,RO423,2020-W39,"Epidemic intelligence, subnational weekly data",95.9215111808511
Romania,Hunedoara,RO423,2020-W40,"Epidemic intelligence, subnational weekly data",112.86416940573
Romania,Hunedoara,RO423,2020-W41,"Epidemic intelligence, subnational weekly data",146.749485855487
Romania,Hunedoara,RO423,2020-W42,"Epidemic intelligence, subnational weekly data",225.72833881146
Romania,Hunedoara,RO423,2020-W43,"Epidemic intelligence, subnational weekly data",271.864500439206
Romania,Hunedoara,RO423,2020-W44,"Epidemic intelligence, subnational weekly data",293.238315430591
Romania,Hunedoara,RO423,2020-W45,"Epidemic intelligence, subnational weekly data",398.543452705221
Romania,Hunedoara,RO423,2020-W46,"Epidemic intelligence, subnational weekly data",563.538878187501
Romania,Hunedoara,RO423,2020-W47,"Epidemic intelligence, subnational weekly data",612.80291517984
Romania,Hunedoara,RO423,2020-W48,"Epidemic intelligence, subnational weekly data",578.396286169317
Romania,Hunedoara,RO423,2020-W49,"Epidemic intelligence, subnational weekly data",495.507589007603
Romania,Hunedoara,RO423,2020-W50,"Epidemic intelligence, subnational weekly data",361.790917171254
Romania,Hunedoara,RO423,2020-W51,"Epidemic intelligence, subnational weekly data",339.374477058338
Romania,Hunedoara,RO423,2020-W52,"Epidemic intelligence, subnational weekly data",307.31375457126
Romania,Hunedoara,RO423,2020-W53,"Epidemic intelligence, subnational weekly data",218.429962960743
Romania,Hunedoara,RO423,2021-W01,"Epidemic intelligence, subnational weekly data",232.244745821028
Romania,Hunedoara,RO423,2021-W02,"Epidemic intelligence, subnational weekly data",244.7562472794
Romania,Hunedoara,RO423,2021-W03,"Epidemic intelligence, subnational weekly data",231.984089540645
Romania,Hunedoara,RO423,2021-W04,"Epidemic intelligence, subnational weekly data",234.32999606409
Romania,Ialomita,RO315,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Ialomita,RO315,2020-W16,"Epidemic intelligence, subnational weekly data",24.2074027799469
Romania,Ialomita,RO315,2020-W17,"Epidemic intelligence, subnational weekly data",21.4743089176948
Romania,Ialomita,RO315,2020-W18,"Epidemic intelligence, subnational weekly data",48.8052475402155
Romania,Ialomita,RO315,2020-W19,"Epidemic intelligence, subnational weekly data",51.1478994221459
Romania,Ialomita,RO315,2020-W20,"Epidemic intelligence, subnational weekly data",27.3309386225207
Romania,Ialomita,RO315,2020-W21,"Epidemic intelligence, subnational weekly data",22.64563485866
Romania,Ialomita,RO315,2020-W22,"Epidemic intelligence, subnational weekly data",11.32281742933
Romania,Ialomita,RO315,2020-W23,"Epidemic intelligence, subnational weekly data",21.8647508980166
Romania,Ialomita,RO315,2020-W24,"Epidemic intelligence, subnational weekly data",14.0559112915821
Romania,Ialomita,RO315,2020-W25,"Epidemic intelligence, subnational weekly data",1.95220990160862
Romania,Ialomita,RO315,2020-W26,"Epidemic intelligence, subnational weekly data",12.1037013899735
Romania,Ialomita,RO315,2020-W27,"Epidemic intelligence, subnational weekly data",15.617679212869
Romania,Ialomita,RO315,2020-W28,"Epidemic intelligence, subnational weekly data",43.7295017960331
Romania,Ialomita,RO315,2020-W29,"Epidemic intelligence, subnational weekly data",58.1758550679369
Romania,Ialomita,RO315,2020-W30,"Epidemic intelligence, subnational weekly data",66.7655786350148
Romania,Ialomita,RO315,2020-W31,"Epidemic intelligence, subnational weekly data",64.0324847727628
Romania,Ialomita,RO315,2020-W32,"Epidemic intelligence, subnational weekly data",44.5103857566766
Romania,Ialomita,RO315,2020-W33,"Epidemic intelligence, subnational weekly data",46.8530376386069
Romania,Ialomita,RO315,2020-W34,"Epidemic intelligence, subnational weekly data",37.8728720912073
Romania,Ialomita,RO315,2020-W35,"Epidemic intelligence, subnational weekly data",32.0162423863814
Romania,Ialomita,RO315,2020-W36,"Epidemic intelligence, subnational weekly data",44.9008277369983
Romania,Ialomita,RO315,2020-W37,"Epidemic intelligence, subnational weekly data",46.4625956582852
Romania,Ialomita,RO315,2020-W38,"Epidemic intelligence, subnational weekly data",55.0523192253631
Romania,Ialomita,RO315,2020-W39,"Epidemic intelligence, subnational weekly data",64.4229267530845
Romania,Ialomita,RO315,2020-W40,"Epidemic intelligence, subnational weekly data",74.5744182414493
Romania,Ialomita,RO315,2020-W41,"Epidemic intelligence, subnational weekly data",112.837732312978
Romania,Ialomita,RO315,2020-W42,"Epidemic intelligence, subnational weekly data",161.642979853194
Romania,Ialomita,RO315,2020-W43,"Epidemic intelligence, subnational weekly data",184.679056692176
Romania,Ialomita,RO315,2020-W44,"Epidemic intelligence, subnational weekly data",190.535686397001
Romania,Ialomita,RO315,2020-W45,"Epidemic intelligence, subnational weekly data",332.656567234109
Romania,Ialomita,RO315,2020-W46,"Epidemic intelligence, subnational weekly data",452.522255192878
Romania,Ialomita,RO315,2020-W47,"Epidemic intelligence, subnational weekly data",470.482586287678
Romania,Ialomita,RO315,2020-W48,"Epidemic intelligence, subnational weekly data",507.18413243792
Romania,Ialomita,RO315,2020-W49,"Epidemic intelligence, subnational weekly data",486.88114946119
Romania,Ialomita,RO315,2020-W50,"Epidemic intelligence, subnational weekly data",407.62142745588
Romania,Ialomita,RO315,2020-W51,"Epidemic intelligence, subnational weekly data",403.326565672341
Romania,Ialomita,RO315,2020-W52,"Epidemic intelligence, subnational weekly data",335.389661096361
Romania,Ialomita,RO315,2020-W53,"Epidemic intelligence, subnational weekly data",224.11369670467
Romania,Ialomita,RO315,2021-W01,"Epidemic intelligence, subnational weekly data",228.018116507887
Romania,Ialomita,RO315,2021-W02,"Epidemic intelligence, subnational weekly data",178.82242698735
Romania,Ialomita,RO315,2021-W03,"Epidemic intelligence, subnational weekly data",115.961268155552
Romania,Ialomita,RO315,2021-W04,"Epidemic intelligence, subnational weekly data",121.037013899735
Romania,Iasi,RO213,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Iasi,RO213,2020-W16,"Epidemic intelligence, subnational weekly data",9.19906396373805
Romania,Iasi,RO213,2020-W17,"Epidemic intelligence, subnational weekly data",15.3737781311787
Romania,Iasi,RO213,2020-W18,"Epidemic intelligence, subnational weekly data",15.8778364305616
Romania,Iasi,RO213,2020-W19,"Epidemic intelligence, subnational weekly data",10.3331951373496
Romania,Iasi,RO213,2020-W20,"Epidemic intelligence, subnational weekly data",8.06493279012651
Romania,Iasi,RO213,2020-W21,"Epidemic intelligence, subnational weekly data",23.8167546458423
Romania,Iasi,RO213,2020-W22,"Epidemic intelligence, subnational weekly data",27.0931335918312
Romania,Iasi,RO213,2020-W23,"Epidemic intelligence, subnational weekly data",18.7761716520133
Romania,Iasi,RO213,2020-W24,"Epidemic intelligence, subnational weekly data",20.0363174004705
Romania,Iasi,RO213,2020-W25,"Epidemic intelligence, subnational weekly data",28.4792939151342
Romania,Iasi,RO213,2020-W26,"Epidemic intelligence, subnational weekly data",31.3776291365859
Romania,Iasi,RO213,2020-W27,"Epidemic intelligence, subnational weekly data",17.8940696280932
Romania,Iasi,RO213,2020-W28,"Epidemic intelligence, subnational weekly data",11.5933408858069
Romania,Iasi,RO213,2020-W29,"Epidemic intelligence, subnational weekly data",14.8697198317958
Romania,Iasi,RO213,2020-W30,"Epidemic intelligence, subnational weekly data",37.9303870285637
Romania,Iasi,RO213,2020-W31,"Epidemic intelligence, subnational weekly data",54.8163400578911
Romania,Iasi,RO213,2020-W32,"Epidemic intelligence, subnational weekly data",52.6740922855137
Romania,Iasi,RO213,2020-W33,"Epidemic intelligence, subnational weekly data",75.1046866080531
Romania,Iasi,RO213,2020-W34,"Epidemic intelligence, subnational weekly data",102.827893074113
Romania,Iasi,RO213,2020-W35,"Epidemic intelligence, subnational weekly data",111.900942463005
Romania,Iasi,RO213,2020-W36,"Epidemic intelligence, subnational weekly data",114.043190235383
Romania,Iasi,RO213,2020-W37,"Epidemic intelligence, subnational weekly data",108.246519792479
Romania,Iasi,RO213,2020-W38,"Epidemic intelligence, subnational weekly data",101.315718175964
Romania,Iasi,RO213,2020-W39,"Epidemic intelligence, subnational weekly data",137.481901156688
Romania,Iasi,RO213,2020-W40,"Epidemic intelligence, subnational weekly data",181.082944053309
Romania,Iasi,RO213,2020-W41,"Epidemic intelligence, subnational weekly data",239.427692206881
Romania,Iasi,RO213,2020-W42,"Epidemic intelligence, subnational weekly data",337.845075161393
Romania,Iasi,RO213,2020-W43,"Epidemic intelligence, subnational weekly data",383.210322105855
Romania,Iasi,RO213,2020-W44,"Epidemic intelligence, subnational weekly data",359.519582034858
Romania,Iasi,RO213,2020-W45,"Epidemic intelligence, subnational weekly data",429.079627349699
Romania,Iasi,RO213,2020-W46,"Epidemic intelligence, subnational weekly data",533.419695321961
Romania,Iasi,RO213,2020-W47,"Epidemic intelligence, subnational weekly data",595.040822421521
Romania,Iasi,RO213,2020-W48,"Epidemic intelligence, subnational weekly data",598.569230517202
Romania,Iasi,RO213,2020-W49,"Epidemic intelligence, subnational weekly data",528.883170627515
Romania,Iasi,RO213,2020-W50,"Epidemic intelligence, subnational weekly data",445.713551229335
Romania,Iasi,RO213,2020-W51,"Epidemic intelligence, subnational weekly data",423.661000631333
Romania,Iasi,RO213,2020-W52,"Epidemic intelligence, subnational weekly data",362.291902681464
Romania,Iasi,RO213,2020-W53,"Epidemic intelligence, subnational weekly data",272.821554540998
Romania,Iasi,RO213,2021-W01,"Epidemic intelligence, subnational weekly data",313.272233066477
Romania,Iasi,RO213,2021-W02,"Epidemic intelligence, subnational weekly data",282.146633079582
Romania,Iasi,RO213,2021-W03,"Epidemic intelligence, subnational weekly data",197.968897082637
Romania,Iasi,RO213,2021-W04,"Epidemic intelligence, subnational weekly data",172.387938388954
Romania,Ilfov,RO322,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Ilfov,RO322,2020-W16,"Epidemic intelligence, subnational weekly data",22.2553763219281
Romania,Ilfov,RO322,2020-W17,"Epidemic intelligence, subnational weekly data",25.7585374096391
Romania,Ilfov,RO322,2020-W18,"Epidemic intelligence, subnational weekly data",24.1099910154222
Romania,Ilfov,RO322,2020-W19,"Epidemic intelligence, subnational weekly data",24.5221276139764
Romania,Ilfov,RO322,2020-W20,"Epidemic intelligence, subnational weekly data",21.2250348255426
Romania,Ilfov,RO322,2020-W21,"Epidemic intelligence, subnational weekly data",26.5828106067475
Romania,Ilfov,RO322,2020-W22,"Epidemic intelligence, subnational weekly data",21.0189665262655
Romania,Ilfov,RO322,2020-W23,"Epidemic intelligence, subnational weekly data",10.5094832631327
Romania,Ilfov,RO322,2020-W24,"Epidemic intelligence, subnational weekly data",20.4007616284341
Romania,Ilfov,RO322,2020-W25,"Epidemic intelligence, subnational weekly data",23.0796495190366
Romania,Ilfov,RO322,2020-W26,"Epidemic intelligence, subnational weekly data",24.3160593146993
Romania,Ilfov,RO322,2020-W27,"Epidemic intelligence, subnational weekly data",29.8799033951813
Romania,Ilfov,RO322,2020-W28,"Epidemic intelligence, subnational weekly data",36.4740889720489
Romania,Ilfov,RO322,2020-W29,"Epidemic intelligence, subnational weekly data",47.1896405344587
Romania,Ilfov,RO322,2020-W30,"Epidemic intelligence, subnational weekly data",63.2629678780735
Romania,Ilfov,RO322,2020-W31,"Epidemic intelligence, subnational weekly data",66.3539923672302
Romania,Ilfov,RO322,2020-W32,"Epidemic intelligence, subnational weekly data",64.9115142722904
Romania,Ilfov,RO322,2020-W33,"Epidemic intelligence, subnational weekly data",96.0278274631344
Romania,Ilfov,RO322,2020-W34,"Epidemic intelligence, subnational weekly data",95.2035542660259
Romania,Ilfov,RO322,2020-W35,"Epidemic intelligence, subnational weekly data",78.0998854260256
Romania,Ilfov,RO322,2020-W36,"Epidemic intelligence, subnational weekly data",93.9671444703633
Romania,Ilfov,RO322,2020-W37,"Epidemic intelligence, subnational weekly data",109.834403514701
Romania,Ilfov,RO322,2020-W38,"Epidemic intelligence, subnational weekly data",98.912783653014
Romania,Ilfov,RO322,2020-W39,"Epidemic intelligence, subnational weekly data",123.022774668436
Romania,Ilfov,RO322,2020-W40,"Epidemic intelligence, subnational weekly data",144.86601439181
Romania,Ilfov,RO322,2020-W41,"Epidemic intelligence, subnational weekly data",156.405839151328
Romania,Ilfov,RO322,2020-W42,"Epidemic intelligence, subnational weekly data",238.627090562896
Romania,Ilfov,RO322,2020-W43,"Epidemic intelligence, subnational weekly data",338.776284011573
Romania,Ilfov,RO322,2020-W44,"Epidemic intelligence, subnational weekly data",334.242781427476
Romania,Ilfov,RO322,2020-W45,"Epidemic intelligence, subnational weekly data",530.21373404001
Romania,Ilfov,RO322,2020-W46,"Epidemic intelligence, subnational weekly data",916.385726885319
Romania,Ilfov,RO322,2020-W47,"Epidemic intelligence, subnational weekly data",1020.86235461882
Romania,Ilfov,RO322,2020-W48,"Epidemic intelligence, subnational weekly data",995.51595380773
Romania,Ilfov,RO322,2020-W49,"Epidemic intelligence, subnational weekly data",920.301024571584
Romania,Ilfov,RO322,2020-W50,"Epidemic intelligence, subnational weekly data",858.068398189896
Romania,Ilfov,RO322,2020-W51,"Epidemic intelligence, subnational weekly data",891.451462672788
Romania,Ilfov,RO322,2020-W52,"Epidemic intelligence, subnational weekly data",731.336394134472
Romania,Ilfov,RO322,2020-W53,"Epidemic intelligence, subnational weekly data",573.07594028965
Romania,Ilfov,RO322,2021-W01,"Epidemic intelligence, subnational weekly data",583.173286954228
Romania,Ilfov,RO322,2021-W02,"Epidemic intelligence, subnational weekly data",487.557596089648
Romania,Ilfov,RO322,2021-W03,"Epidemic intelligence, subnational weekly data",364.534821421212
Romania,Ilfov,RO322,2021-W04,"Epidemic intelligence, subnational weekly data",309.308517214946
Romania,Maramures,RO114,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Maramures,RO114,2020-W16,"Epidemic intelligence, subnational weekly data",5.20958824716892
Romania,Maramures,RO114,2020-W17,"Epidemic intelligence, subnational weekly data",3.69012500841131
Romania,Maramures,RO114,2020-W18,"Epidemic intelligence, subnational weekly data",0.434132353930743
Romania,Maramures,RO114,2020-W19,"Epidemic intelligence, subnational weekly data",-0.217066176965371
Romania,Maramures,RO114,2020-W20,"Epidemic intelligence, subnational weekly data",3.69012500841131
Romania,Maramures,RO114,2020-W21,"Epidemic intelligence, subnational weekly data",5.42665442413429
Romania,Maramures,RO114,2020-W22,"Epidemic intelligence, subnational weekly data",3.47305883144594
Romania,Maramures,RO114,2020-W23,"Epidemic intelligence, subnational weekly data",2.82186030054983
Romania,Maramures,RO114,2020-W24,"Epidemic intelligence, subnational weekly data",4.77545589323817
Romania,Maramures,RO114,2020-W25,"Epidemic intelligence, subnational weekly data",8.68264707861486
Romania,Maramures,RO114,2020-W26,"Epidemic intelligence, subnational weekly data",16.4970294493682
Romania,Maramures,RO114,2020-W27,"Epidemic intelligence, subnational weekly data",14.5434338566799
Romania,Maramures,RO114,2020-W28,"Epidemic intelligence, subnational weekly data",8.89971325558023
Romania,Maramures,RO114,2020-W29,"Epidemic intelligence, subnational weekly data",14.7605000336453
Romania,Maramures,RO114,2020-W30,"Epidemic intelligence, subnational weekly data",31.9087280139096
Romania,Maramures,RO114,2020-W31,"Epidemic intelligence, subnational weekly data",47.320426578451
Romania,Maramures,RO114,2020-W32,"Epidemic intelligence, subnational weekly data",56.8713383649273
Romania,Maramures,RO114,2020-W33,"Epidemic intelligence, subnational weekly data",81.6168825389797
Romania,Maramures,RO114,2020-W34,"Epidemic intelligence, subnational weekly data",87.9118016709754
Romania,Maramures,RO114,2020-W35,"Epidemic intelligence, subnational weekly data",67.2905148592652
Romania,Maramures,RO114,2020-W36,"Epidemic intelligence, subnational weekly data",73.3683678142955
Romania,Maramures,RO114,2020-W37,"Epidemic intelligence, subnational weekly data",98.1139119883479
Romania,Maramures,RO114,2020-W38,"Epidemic intelligence, subnational weekly data",90.0824634406291
Romania,Maramures,RO114,2020-W39,"Epidemic intelligence, subnational weekly data",93.7725884490405
Romania,Maramures,RO114,2020-W40,"Epidemic intelligence, subnational weekly data",99.8504414040709
Romania,Maramures,RO114,2020-W41,"Epidemic intelligence, subnational weekly data",121.557059100608
Romania,Maramures,RO114,2020-W42,"Epidemic intelligence, subnational weekly data",209.468860771583
Romania,Maramures,RO114,2020-W43,"Epidemic intelligence, subnational weekly data",301.939052158832
Romania,Maramures,RO114,2020-W44,"Epidemic intelligence, subnational weekly data",353.166669922659
Romania,Maramures,RO114,2020-W45,"Epidemic intelligence, subnational weekly data",428.705699506609
Romania,Maramures,RO114,2020-W46,"Epidemic intelligence, subnational weekly data",460.397361343553
Romania,Maramures,RO114,2020-W47,"Epidemic intelligence, subnational weekly data",391.153250891599
Romania,Maramures,RO114,2020-W48,"Epidemic intelligence, subnational weekly data",362.283449355205
Romania,Maramures,RO114,2020-W49,"Epidemic intelligence, subnational weekly data",287.829750656083
Romania,Maramures,RO114,2020-W50,"Epidemic intelligence, subnational weekly data",186.025713659323
Romania,Maramures,RO114,2020-W51,"Epidemic intelligence, subnational weekly data",202.088610754761
Romania,Maramures,RO114,2020-W52,"Epidemic intelligence, subnational weekly data",202.739809285657
Romania,Maramures,RO114,2020-W53,"Epidemic intelligence, subnational weekly data",201.437412223865
Romania,Maramures,RO114,2021-W01,"Epidemic intelligence, subnational weekly data",277.410574161745
Romania,Maramures,RO114,2021-W02,"Epidemic intelligence, subnational weekly data",306.280375698139
Romania,Maramures,RO114,2021-W03,"Epidemic intelligence, subnational weekly data",289.132147717875
Romania,Maramures,RO114,2021-W04,"Epidemic intelligence, subnational weekly data",321.692074262681
Romania,Mehedinti,RO413,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Mehedinti,RO413,2020-W16,"Epidemic intelligence, subnational weekly data",14.0925632714642
Romania,Mehedinti,RO413,2020-W17,"Epidemic intelligence, subnational weekly data",15.3360247365934
Romania,Mehedinti,RO413,2020-W18,"Epidemic intelligence, subnational weekly data",10.7766660311197
Romania,Mehedinti,RO413,2020-W19,"Epidemic intelligence, subnational weekly data",9.5332045659905
Romania,Mehedinti,RO413,2020-W20,"Epidemic intelligence, subnational weekly data",9.5332045659905
Romania,Mehedinti,RO413,2020-W21,"Epidemic intelligence, subnational weekly data",10.3621788760766
Romania,Mehedinti,RO413,2020-W22,"Epidemic intelligence, subnational weekly data",7.46076879077517
Romania,Mehedinti,RO413,2020-W23,"Epidemic intelligence, subnational weekly data",11.6056403412058
Romania,Mehedinti,RO413,2020-W24,"Epidemic intelligence, subnational weekly data",17.8229476668518
Romania,Mehedinti,RO413,2020-W25,"Epidemic intelligence, subnational weekly data",17.4084605118087
Romania,Mehedinti,RO413,2020-W26,"Epidemic intelligence, subnational weekly data",13.6780761164212
Romania,Mehedinti,RO413,2020-W27,"Epidemic intelligence, subnational weekly data",16.9939733567657
Romania,Mehedinti,RO413,2020-W28,"Epidemic intelligence, subnational weekly data",38.5473054190051
